protein_hash,n_res_metric,contact_ratio,plddt_std
136aeace1a8cf09545c48579678d79d6,302,0.5827814569536424,0.1112487542678678
136aeade33d98773706a7616bae7a385,317,0.6561514195583596,0.1730322171797857
136aeb153dee286c18718478d462caca,313,0.7156549520766773,0.16538352097760256
136aecabd8c6fdedd0e7f63e65885311,305,0.7278688524590164,0.14356208578062618
136aecd162362a8bfc37240853e92f27,317,0.4952681388012618,0.17414669857665235
136aed6f572d6960768fdc3200ece312,312,0.7852564102564102,0.17012147251768137
136aed787ce688b0568e837db6681b2f,305,0.0,0.23329562849464638
136aef1feffe9e9c5f5b14620efe22c8,309,0.6925566343042071,0.15564733218534454
136aef63d7c4b8ecd6fe2cefebde3933,304,0.7894736842105263,0.1660745475261828
136af038da8eb7a7ddf9f117a888fa05,318,0.8742138364779874,0.1301468344216025
136af046e410817c02becf76757a6e51,312,0.6282051282051282,0.19157191897266895
136af0c1c91f2a3d473aca10ee3dd03b,313,0.6741214057507987,0.18945212334895034
136af0e2a95111f188853709e148609e,317,0.9116719242902208,0.15708259765950275
136af11d2b949f313cb6a7aa07cc54e5,310,0.603225806451613,0.1222040800217574
136af528c5ae182bac4dcb00b3e3da04,309,0.7087378640776699,0.2338904885725223
136af58d566f4564159d07a2b953db82,305,0.6163934426229508,0.1214091850231449
136af5c9cc146ea5a849dd7a7051fee6,302,0.44039735099337746,0.17581652911120113
136af621a9214e503a9305aae94e9930,317,0.668769716088328,0.125418989655041
136af7027d32417cfadea170347de033,316,0.5949367088607594,0.17976264097683062
136af89e30f26a172289b1d34042de49,311,0.8006430868167203,0.11349982094087557
136af8ae27b71b8607f6f648922fe378,310,0.1032258064516129,0.12980888214408334
136afb043c2ac1574164d2d13ac4ea45,309,0.7669902912621359,0.13629745116570205
136afc55ae5cc455f9ac43f81070ad26,309,0.36245954692556637,0.16302191214612433
136afd8342cd4d9bc3125eacc9c077cb,304,0.6677631578947368,0.14629724511793926
136afdf83a60cf38085e76c285218bd3,304,0.34868421052631576,0.16212442398236818
136afe468c302d987a8b62163c1f8613,314,0.767515923566879,0.19929924280048805
136b002624fc1ae631f1662db179f7f8,304,0.6447368421052632,0.13429647189255545
136b00339af0efc136cc3f5361f00263,315,0.7873015873015873,0.08181573057382097
136b0092119360a402be8102ccd31df1,308,0.75,0.1242343065622705
136b0174015800b0e0500b63a8e31532,306,0.7287581699346405,0.161673535577414
136b019f49d25846cd8581c7173abeac,303,0.8844884488448845,0.04998305089791106
136b021ae6119a04ee998a14515551c6,306,0.8594771241830066,0.1615499440263976
136b02844750b96149b44264319a41fd,308,0.5974025974025974,0.1368445555860571
136b02e8fe39ed228041f004b194e1b4,312,0.7788461538461539,0.15204856198882669
136b02ea0433a31f61d252796b31c4d6,302,0.8245033112582781,0.13005135030675735
136b031de334c49b161bb8d70ea72881,309,0.6213592233009708,0.16743561402434992
136b035f35fb2e757e463b54c0611f5c,309,0.8673139158576052,0.10732902497791706
136b04894c09d79f3b53d4d791031ab7,318,0.8301886792452831,0.05587788544642337
136b051e5edc52307db84ec6968bbe37,317,0.7886435331230284,0.1112514188279082
136b084be68a9cdce36659d9d62c5958,303,0.759075907590759,0.16159201781217902
136b085a6e1a866c9326d0b74afef1ee,305,0.5934426229508196,0.21588721661907675
136b0902aad83fb999a293e414d04f61,312,0.8301282051282052,0.15505039300231332
136b091b7ca438c2d8e76b99d99efb60,303,0.8514851485148515,0.12887673730333904
136b0997fc7a3e200e747bc86275540b,314,0.7133757961783439,0.11507543917827684
136b09a934f805a9930542de3c93da38,313,0.7028753993610224,0.17260253826333885
136b09b95c5979d0248b52b16b3f2e6a,302,0.5860927152317881,0.19027090201436567
136b0aa6197c9a48cb61e52f7ae8d410,313,0.6134185303514377,0.13878733759375256
136b0aa739b450401ad7da078994800b,305,0.8360655737704918,0.12763829593498657
136b0acba928f399b445f70241498aa1,317,0.8391167192429022,0.06228108670945646
136b0accab289516c33f12cad0f9287a,316,0.6708860759493671,0.1586624957628177
136b0aeca5e375832fadff0efc567229,310,0.8096774193548387,0.11480138561471954
136b0d3078097b5a574cf29dafc3f0d9,307,0.33876221498371334,0.24515467410001376
136b0d4fcdd511735728a55ca57eea97,307,0.7785016286644951,0.11829050122074006
136b0dc28a39dc750a2cbd4e82bf8ee1,307,0.12052117263843648,0.24670818508718986
136b0eb22c11554178d43ec1e37b9d04,318,0.46855345911949686,0.2689015895561449
136b0f06cc739d7b7497ad18a4b1537f,306,0.7352941176470589,0.10921755508152765
136b11bfce601ea6ecc3af9fea340891,310,0.8161290322580645,0.12728227960557653
136b11e637cc52a5ac5a9baf1b6db9c2,303,0.8250825082508251,0.14144002946469633
136b123070cf54570f0b54aea115cb5e,316,0.8227848101265823,0.05841150141557357
136b12a163e721ad97f43fe03cbf3327,315,0.6095238095238096,0.1105059891833999
136b12ab3cc9dbf87dd68febaa6b3147,307,0.8599348534201955,0.08151507514745501
136b12f5a4182f45e97a38bcd4931a7a,305,0.819672131147541,0.08413325285697315
136b1398a2e86a2fc920d84f58db660d,305,0.20655737704918034,0.07395658459760386
136b14987823e58563d02fc61340a96b,304,0.7072368421052632,0.14365529384224338
136b1532f6a8609d699f31e0f2529ac0,303,0.6138613861386139,0.11913424855202538
136b1712fce58a4c962bd4664ae3ccfd,302,0.7781456953642384,0.2438263806617907
556647050c211fa4334be874b2e6e34e,173,0.011560693641618497,0.1238314964001965
556647aabdbfdd799ca90b6ae0a56b33,171,0.631578947368421,0.1810205630288178
55664a7698300d45cfd3bc202b65e61c,170,0.029411764705882353,0.09095789184168175
55664c33e4dcfba4ac770d1584101d46,174,0.8563218390804598,0.12574881393814702
55664c3bf08eec0abe1559c3e6842fd9,171,0.6549707602339181,0.09069690861809657
55664c814dbc29b3bafe385196a81d2c,172,0.6511627906976745,0.15543342903403978
55664db281b0d268811101ae1ac0d8f9,172,0.5988372093023255,0.2499782759111169
55664e35987283ddef8298b5227ea0d2,173,0.24277456647398843,0.11713972890037423
55664ec56b7c0476429ff6012641da69,174,0.5459770114942529,0.12418406677692273
55664fbc95ba49f8a5457c73f28d9c6c,173,0.5144508670520231,0.2126680069360555
55665050372ae77347f19dcdf93bec02,174,0.4425287356321839,0.08722193483906396
5566518faacd7e5804cb1f9fdc98f3de,173,0.7283236994219653,0.14200019462597635
5566527545144be6e18ab21596b4251e,170,0.5764705882352941,0.08210381458152582
556652c90c639d51e21975b50cab9fec,170,0.23529411764705882,0.11818111102486713
556653bcb6b5a228e67f50c038fb4bce,169,0.6686390532544378,0.13591580986737442
55665554f874f56b7ec0b4f1038c8b4a,174,0.6896551724137931,0.147582616550708
55665559ff8c4eda2c507c8e19f5c0cf,169,0.6153846153846154,0.14509503106856322
556655c6e1e0e05712004c96d793630d,171,0.6549707602339181,0.12313818258851662
556655de2c5e9f9e2f3505fbc8c997f4,172,0.36046511627906974,0.16600490565748618
5566563930b18ec708f1927c7ca23e5c,170,0.6352941176470588,0.11806853614856917
5566569ab6cb3acc213994f7279635aa,174,0.5862068965517241,0.09056720086609973
5566569e9c53faf1662b62d42453b7a3,170,0.6529411764705882,0.25040634093941877
556658bdcc5864c6320dbb825952918c,172,0.31976744186046513,0.1316430307941103
55665945e5117f4d4065812808111462,174,0.6839080459770115,0.12864772287367163
55665a0b821d0a872c61010a398fe5ee,169,0.5502958579881657,0.15638949059224325
55665a6080a319401a001607e05fb411,174,0.47701149425287354,0.11139203278432468
55665b2aee0b5cbe3a4a3bb17f4e177a,171,0.7309941520467836,0.13418175799913978
55665c64526be648dd6b37cc7d4728f4,171,0.4444444444444444,0.23318248328154467
55665db10d478b456d12effc4c0b6c39,172,0.6627906976744186,0.1288998826513123
55665df179be6b5fce34423249370f62,170,0.6470588235294118,0.15778640653645173
55665e134e1de99ce23420e4b61e33ca,172,0.75,0.06979121075927894
55665e80aac20f11d750a9823719e764,170,0.047058823529411764,0.11136809061155535
55665f1a663a840f36e052c3164632f7,173,0.6705202312138728,0.1741616387402657
556660628a3b1cb61b4703b80e5d8b63,173,0.16184971098265896,0.09674716451878618
5566612a8c7e74648bec726d44ff076e,172,0.7558139534883721,0.08987194163772796
5566615e44b7c2ca8e66172879ad90ad,170,0.40588235294117647,0.07365975817858263
5566618861d5e66e112f086007a6daac,173,0.6994219653179191,0.18372977072308752
556662176c1fd8eb845f48f06a8263e3,172,0.686046511627907,0.1493910053119409
55666226bea498969221ce10a50ad7af,170,0.0,0.0806242093772615
55666239d2e4ca08f37a9101da00e857,169,0.4437869822485207,0.08623158824746509
556662833a7407dbfc0f55a12a3d1889,172,0.8488372093023255,0.16329835681809624
5566634f330372c748e7e841edc520da,174,0.3218390804597701,0.09951136878145606
55666436d0c98d6edf3b7880c1ec32ac,170,0.7176470588235294,0.084619473920326
556664c45ebfdcdde858f5b3de4e5eb4,173,0.4913294797687861,0.06086090640169659
556664f81ee6e288f0a8b4497b6ecc2d,169,0.591715976331361,0.14036364610887458
556664f9715979c25356e70855ddaf8f,172,0.7151162790697675,0.10542050264977851
55666576d09d6d00f7ae2cdcaea5f03e,171,0.24561403508771928,0.22413124451434285
5566664f2d304b441003acbe9c9b619c,172,0.686046511627907,0.17898515718870878
55666773bc1f181f7f2cc8a87b81dc4d,170,0.888235294117647,0.06714852135882934
5566678ad5297c9fe299469ab4c531ea,171,0.8362573099415205,0.0960634031944645
556667be29de42385e7aba775ee420ad,174,0.5804597701149425,0.07458855408697877
5566682a82314f653012457026ea352f,173,0.37572254335260113,0.11795114455159349
55666917a159034c63c9d0f71ba227bf,171,0.25146198830409355,0.09910059432794127
55666936db1a9bf4c16283589967804f,174,0.7701149425287356,0.1906939537489267
5566693bae57f109dde46af1cff0be40,171,0.5497076023391813,0.17409073624226798
5566694d83e804b1572232ee71ad61c0,169,0.621301775147929,0.16609220236496466
55666a8fcaf2ab89dca261ed63796191,170,0.5823529411764706,0.09705910428706091
55666b8a98da11e34cd0b47c4df98a2c,172,0.75,0.17408993866817765
55666c70583ce9d9ff7ad9ab36bc9f5e,173,0.36416184971098264,0.16738138688257642
55666c85f854bc0ca793b98930296139,170,0.6941176470588235,0.14105482199621708
55666db007f250e802de8c291e2ba4b4,173,0.6878612716763006,0.05350461339740699
55666df0cfac3142a5190c150a2e2460,173,0.9421965317919075,0.10646626544573458
55666ec2cf701c73971a17113122603e,173,0.7341040462427746,0.09305892790086985
55666efa2a730f473b666c23aa402f2e,169,0.650887573964497,0.13301881959210138
55666fa35e5ebb315f609b24d1987454,173,0.36416184971098264,0.17718047771487203
556670eb72bc776c89503634a5b22f94,173,0.7861271676300579,0.14721686238180806
556674a5b2b00b3d98601f8965a54f4f,171,0.7777777777777778,0.20832494482075423
556675c0bb7ab44b7b79174deee7cab7,172,0.8895348837209303,0.12393400320410823
556676586adfff18713dcee4847258a9,172,0.7848837209302325,0.09277938497439624
55667665419d2d643a39795e98c481c9,172,0.3313953488372093,0.14538648896567757
5566769d8575edf48d45f0397c46fc76,170,0.49411764705882355,0.14664027628340334
55667744c8abe796c5e55b9a66b4f5af,170,0.6588235294117647,0.15390287347177564
5566783f9c1d354959a05bc31e989fb4,170,0.21764705882352942,0.1406320428077167
556679c9ecec953d9efce89661fc3724,173,0.6994219653179191,0.06513745613363976
55667ae895dd7f203af1a3e16245c7e4,169,0.6094674556213018,0.12954230552283633
55667b167944da86f41d70b5b1fbf48d,172,0.1511627906976744,0.059429809754432524
55667b388fb1fff23595d69484778dd7,171,0.4853801169590643,0.08753441407886099
55667c392abd9857fac6946f83bbd71f,170,0.7941176470588235,0.1711392483038201
55667c6fbd05ecaf955e7f3394d49d3a,173,0.31213872832369943,0.23641296613900906
55667d6e3268ca5f770c337ffeb88e75,169,0.17751479289940827,0.10190212288425587
55667ddcd585ef17f7651ca4e02de961,170,0.8705882352941177,0.13775959606507907
55668038a706e40f8e769f9b39958134,173,0.43352601156069365,0.13143917434320038
5566805b9c2bbbba44b8a85120187233,173,0.7398843930635838,0.08939584254911669
556680a765e30000c9c5dc98b10b1136,169,0.7514792899408284,0.10714799906126388
5566818f0154dc617d43a0a129c82059,172,0.5348837209302325,0.17882320929020248
5566822d4d0a2572f393739421bcdb89,172,0.7848837209302325,0.1435277938999392
556682b275863b8e2157932d3f0bc868,169,0.24260355029585798,0.18805782990782688
5566841687aea6f43cb1e28b4160fc92,173,0.7167630057803468,0.10226498894741973
5566852b3f70eb720980fbafdb1a4b4c,170,0.3764705882352941,0.1478402308651689
556685b84c96c03fbb2e8fb94b966bc6,169,0.4378698224852071,0.1856465299602127
55668681ff406f09708845606d6f36ee,170,0.5647058823529412,0.07260889722076248
5566880a9b316f3a5752c3d0c6c2e09c,173,0.7572254335260116,0.05439763441027619
556688588c34eeab6fcc740c16148caf,171,0.7017543859649122,0.10205837872974545
556688f2a8637db77b2feb67ffb4abed,173,0.7167630057803468,0.06513948381175283
55668904a7ec6a9974ffc4573b0abeb4,170,0.6058823529411764,0.15517109946956628
556689d81c2d73949df83d7921e5f9a4,173,0.5838150289017341,0.17049899821284353
55668a17125372585ec0c91daa88a84d,171,0.2807017543859649,0.07821759737191003
55668b3bb8c053bcdd1ffea0180f55ce,173,0.6416184971098265,0.08826949103739143
55668baa9ca5761618e150d9e49bba79,173,0.6589595375722543,0.1492280091322169
55668bad2a7e47131f32b474a4c4fb8c,169,0.8106508875739645,0.15160277111977596
55668be8ddcd4228cfaddfa31cc2177b,173,0.09826589595375723,0.09571235426537841
55668cbee22a7eb284d4295e86dd31ed,171,0.5497076023391813,0.16240985982039322
55668ce95aea4ffd536a1c04f222d01d,173,0.7283236994219653,0.08262773299363138
55668def931270117eab150eda8a45b6,173,0.4277456647398844,0.16721892529300547
55668e488fab9a7defcf759d984bec85,170,0.2529411764705882,0.10530786419633738
55668ec390c77a51079535882ea0674d,171,0.52046783625731,0.186115496802321
556691b64baec3b42672fcab898aa65c,169,0.621301775147929,0.1506787700975346
556693a19fd98ca498b2806e5ff37b20,172,0.6569767441860465,0.06756714258491257
5566942c0a55aa5f89c3d51598c7e0cf,169,0.48520710059171596,0.09306452179939279
5566952d67897be74b831a41b0d6b223,173,0.24277456647398843,0.1780876812547511
5566954bcb4553af276052449357bb5d,171,0.8070175438596491,0.05103967144489868
556695f1f90a7dc71fb6d38298d6e2f6,170,0.6647058823529411,0.23855789226104082
556696fbf5aa9baa8bafa15ab0474df7,170,0.13529411764705881,0.1270714887664159
5566975bcd973785a7ad4cdc88dd8a56,170,0.5529411764705883,0.07074585049197653
55669806d17cc675640ddc50fb996cda,172,0.47674418604651164,0.18462002162479435
55669970505f046582be98f4e96416ef,170,0.7352941176470589,0.16660182877935933
556699b95dfc8a6a4c062b62cd28df02,171,0.1695906432748538,0.06736722481293084
55669a9c692c443772add16eb95097d4,173,0.49710982658959535,0.18436460148005118
55669ab1d3fb6d91b98f614c28ad8987,172,0.23837209302325582,0.12024915890512514
55669ad34feaa6b2db5d77764fb103cd,169,0.42011834319526625,0.18563132845445893
55669b9fd509dc371f6701801b716cfc,171,0.6198830409356725,0.17758655160204834
55669d43ab4cd2257aab483e27f832aa,169,0.650887573964497,0.12690224404744316
55669d486c8065cf4413597960eddda1,169,0.6035502958579881,0.23654705807141038
55669e27938c0a5b8eab5dedc2d2e6dc,169,0.6923076923076923,0.08307728065294645
5566a115730f7348fc516603aa8eb11f,170,0.6588235294117647,0.20190740178435185
5566a4db4fb7f61c95a7e170a08dd30a,171,0.847953216374269,0.05099685163419203
5566a694cad7af3df01e4dc72325b986,172,0.6744186046511628,0.18420511767498013
5566a788ee33423a3b3fd2d3f2cd9316,170,0.23529411764705882,0.10728691733561654
5566a98204659767328ddf267654ad2d,173,0.8092485549132948,0.09845383369453334
5566ab7a0cfd17a4d724ae6a0860740d,170,0.7,0.1234414208692944
5566ac6fcd4779c7f96f7595018ceecf,172,0.22093023255813954,0.07231012964279822
5566acbd6bc0fdb7daad4138e0b708d0,169,0.5384615384615384,0.21155655995354358
5566ad52145f7ca0bf451ff24faf49ab,170,0.7529411764705882,0.15235419168820677
5566adb61f52fa968c6addf5fbc69f7f,173,0.8323699421965318,0.17756901689489282
5566ae45bb0d3ff3b5f18f568cb8c357,172,0.3313953488372093,0.11493326516430806
5566aee8cd68cb1958dace0502ab1fe5,170,0.5882352941176471,0.15493675639852467
5566afecb9cf6cf5751fce43a670abab,171,0.6666666666666666,0.18935522303551475
5566b025eb91e85920cc00d8b6667487,172,0.8488372093023255,0.053441894199619915
5566b0af858b5e5e8fedd7bb1c15386e,170,0.6529411764705882,0.23742503759361058
5566b18be63e6c5966f35c5fa2312407,170,0.3058823529411765,0.2119634169596398
5566b33c0a13415eb7c4a84d76b59f92,172,0.6453488372093024,0.11825708796728363
5566b374bfce7609b9a34e604fb6dcc8,171,0.7251461988304093,0.10289368212875961
5566b37e9bc321cd51c8de3e3de5546f,170,0.7176470588235294,0.09918071413483044
5566b48c5dffbaea7df5f5114ff9214d,171,0.49707602339181284,0.1013088210910445
5566b4e43f7cfae63b8e175aae66a387,170,0.6529411764705882,0.155406386901734
5566b53c8ee3fd41e25688c8e44f5a84,169,0.6568047337278107,0.07931950617291712
5566b572723d7ab29a072b7db73550d8,169,0.7159763313609467,0.11766314951341397
5566b763abbe44b49805afc7e0bfcf02,169,0.650887573964497,0.07793803771791592
5566b8cd09c0eeede71af940ed54f4f3,173,0.1791907514450867,0.07844127575518545
5566baa1b2e4a6f37f395c57b34314fd,171,0.9590643274853801,0.19678028606808415
5566bb985d57da37be49f4daba4652b4,169,0.7988165680473372,0.10046761315921986
5566bc11a0f6c386efdacfd182574fad,169,0.8520710059171598,0.12771739016446626
5566bccf0cd32d31ce62473ac2ec41ac,170,0.8,0.07522215252423042
5566bd72b49624896b881ee433ac6e95,169,0.5976331360946746,0.2051665052499075
5566bdd673af536c4ec120fc40c23153,169,0.6331360946745562,0.060285688539905936
5566c06d2ae9f7d6c74d70c8e5f2af8f,173,0.8497109826589595,0.11403482678730173
5566c07872f9e21fa072c16a3fdc5b37,171,0.43859649122807015,0.1837309079859711
5566c08576274a7a03144a45463ca68a,172,0.20930232558139536,0.07795473632453682
5566c15b2f11f290de9ad0ae33f6e5a8,169,0.591715976331361,0.04410360669747544
5566c19ad65bb216b0fc0a6f006ac409,170,0.047058823529411764,0.15930389791437521
5566c1ce308d770b019406cc6d10587c,173,0.3352601156069364,0.2049793830302117
5566c2767a61cc0e5ca2ed1ff61d875d,169,0.8757396449704142,0.10420484626905846
5566c2f6ed11e1d5941dd228cbc5a640,173,0.7456647398843931,0.14844355111200125
5566c45c044616094c31abf01d1bb623,172,0.29651162790697677,0.1267810146861351
5566c56971f7dac9ac6e754a49f55242,171,0.7192982456140351,0.10728342523111287
5566c60eec1bd42b4f3cb84284c20507,171,0.7251461988304093,0.09623094130620832
5566c7abcdb5d060e607e61d96834bf8,171,0.6549707602339181,0.14787394530102285
5566c7fc035f23ed0ef028233338fa57,169,0.3136094674556213,0.16330514781343353
5566c95a1afc9259feefb70a1bee2864,171,0.5380116959064327,0.1510699982010629
5566ca390c54a3f176d3c1beb3622cf1,172,0.2441860465116279,0.19545007008193224
5566ca9fff3d874bf82a9edac39bdb1a,169,0.47337278106508873,0.09434843565107476
5566cb41057983677c01133eedb6a065,172,0.12790697674418605,0.07852944846953187
5566cb71a16f3766de4a647f715f8186,173,0.28901734104046245,0.10026135617065011
5566cb969b3f1f20ca1f2e308d0380ea,173,0.3352601156069364,0.13866125317269518
5566cbb240bc4bb1e9daa1f8f1a666dd,170,0.7411764705882353,0.11580140684579351
5566cc97474bae71cca04f4315d1acc1,171,0.6666666666666666,0.1883481411889036
5566ccef6d6a5fe8a6062ccd31c6d8f3,169,0.4970414201183432,0.22565996655516188
5566ce85694c637ed55c473b30b6e8dd,173,0.6936416184971098,0.0995999868165892
5566cfe4a33ed0c00142a145356479b2,172,0.6162790697674418,0.1259376574891363
5566d082d555bd6e929e20b9f02f1565,173,0.7167630057803468,0.14532884206543967
5566d1eb6c7159755dc5725723b36e59,172,0.6802325581395349,0.07448666494188741
5566d2526fbaf71ec682705c4091cf60,173,0.8208092485549133,0.22418875156481807
5566d3181c869dcc8cf5e68ebb512e55,173,0.6184971098265896,0.14924670821262973
5566d31c93ed4a65b5f02d7a080da74d,171,0.5964912280701754,0.13305962489213927
5566d41df5c304b713826bba84163398,169,0.46745562130177515,0.15239132882649495
5566d589bd5817479122aef7b1a98b21,169,0.8047337278106509,0.13985715187866382
5566d67d31d00830fe281a5590fb9d23,171,0.5672514619883041,0.06147899527926688
5566d7e8138dda137334c074518e3b0c,172,0.8372093023255814,0.16407034244798474
5566d81d2b5cb4607f607f502fe5ebaa,170,0.5823529411764706,0.09704289588424365
5566d86b233c51b61dbac925077840fb,171,0.7777777777777778,0.22964940023848265
5566d9ed8f75c365550c9be46b43b548,173,0.7630057803468208,0.0595708069879362
5566daa15e306abd453acc0bcbe303a7,169,0.6094674556213018,0.1161144455946442
5566db03062b6d5f8cfbb4664474ee94,170,0.5352941176470588,0.10740575826506596
5566dbbd7490bb3a8cd3c5350b8d767e,172,0.7790697674418605,0.12791549281069953
5566dc522acb2745a51a0cbe5dc1380f,169,0.7514792899408284,0.1823555094728519
5566dcac4e8cf1d3e6d095e72c57118e,172,0.5058139534883721,0.21238147437736593
5566dcb4957c04de2157d7ab41fc9422,169,0.34911242603550297,0.1252618578162101
5566dcee9f2135d3822e971aa5187f2a,170,0.6647058823529411,0.23909541930702205
5566de605f23c87292eb26288fd950d8,169,0.9053254437869822,0.14875638873649952
5566deb863e062cdf7b28833d824c5cf,171,0.36257309941520466,0.1957547396687146
59ac874d85bd13d7a3c893f55e8de38f,235,0.6595744680851063,0.17767681124872478
59ac8767ce6baaf047d30e2ba953faa7,240,0.5166666666666667,0.17389525796810507
59ac8850fd16aff16dae960ae1161008,240,0.5708333333333333,0.12165628027133281
59ac8874f5c3c608f72cef0681b99d8b,239,0.6359832635983264,0.17096648817114243
59ac88cd8b633586bd8f2e3707c8f987,241,0.5809128630705395,0.17159239152651196
59ac892b91ba49052c626737ea9e9ed8,243,0.7860082304526749,0.05470753328217543
59ac89bc3c025bb51ea0b76d92b0e8b2,239,0.6359832635983264,0.11573164286120377
59ac8c06c93aac145162fcd02c0a37dc,237,0.7932489451476793,0.1579757579436853
59ac8dd10a2c24f047ebfbd8eea4bcd8,244,0.3729508196721312,0.07599864084141518
59ac8e49bb31a694909e9936365687f3,243,0.831275720164609,0.1787100666026926
59ac8ebdcc45ae1131aa537a4268d320,244,0.5737704918032787,0.19050672642404207
59ac8f2ef9ff20b3517584b8610f34d3,238,0.6260504201680672,0.1886418384752512
59ac8f42a2c407030e87815b62d7f580,245,0.49795918367346936,0.241631961141184
59ac910a15db3dd2962612b112d11f2c,243,0.5637860082304527,0.1808786160002902
59ac91f55dd26a81f18bd22ee2f1074b,235,0.7404255319148936,0.1867945423832723
59ac94188f0c8be4bb476bc0c027e7dc,238,0.680672268907563,0.16831920185957278
59ac94595039805225f59f3734a34a3b,234,0.24358974358974358,0.10102116840311305
59ac9546364c80bd07d4253f8094cc1c,238,0.7647058823529411,0.1629631142972401
59ac95be70bd8ec1ef28cdffb17f57bd,234,0.6410256410256411,0.18055251313629872
59ac9715d3b3028a7a017599cd140b73,237,0.5316455696202531,0.15440704350237378
59ac972f5a97060e692f363ff6038404,239,0.26778242677824265,0.06129559941288374
59ac977f5788cc2e7fbf16a7f21a9ca6,235,0.8085106382978723,0.11719193231243802
59ac980ffcac35bcc92a6f69face4aaa,243,0.7078189300411523,0.17804320851413746
59ac986e4be0173c72fd1406d657482a,237,0.5738396624472574,0.14759804627079645
59ac9898fff4c907605ff6dc319d1dc5,243,0.6296296296296297,0.12084316228792132
59ac9929c26895859a33acb23dccb414,245,0.726530612244898,0.08328974227798631
59ac9a482ce37f0644d19084be48e2ba,234,0.6538461538461539,0.18257536046342251
59ac9b5a662a398e39f23b3b46820316,245,0.6081632653061224,0.218292359443516
59ac9bd7beae4f339a7cba33aef857d0,243,0.6954732510288066,0.147785420604684
59ac9c08a22fad87195d1b5db250326c,245,0.7224489795918367,0.19427204238740423
59ac9c5eaee69c1372676688dbf68bb8,237,0.5611814345991561,0.18164932172185233
59ac9f0fc906e59097294dcddf243d50,236,0.809322033898305,0.15315746838671315
59ac9f1fd52bc86fd0608b6b63e27ae1,235,0.7872340425531915,0.08033334351887915
59ac9f67e0787f227516b9b4ede4011c,242,0.7396694214876033,0.12922369638397319
59ac9fb8313cfe699ccba8fd7eb0d529,234,0.3717948717948718,0.17115372888613942
59aca13b6dcf8da9ec73f8c72bf3e112,244,0.7663934426229508,0.23461636958938373
59aca214c62f8b77c10ea32c96e3f6b7,240,0.5291666666666667,0.12084264157697676
59aca2596b312f46ebdb1c442af8608e,237,0.7721518987341772,0.13129278934434466
59aca367cdfaad9a022fa8bfb5e77c4c,242,0.6528925619834711,0.15404267648982062
59aca3f037b5cf5c5081ad1f01b295c8,244,0.6475409836065574,0.1480960449050754
59aca644ca17bea2d16173636f277cb4,242,0.7768595041322314,0.13483889409119637
59aca64a43515927c6cd7421d6d9cafe,240,0.6666666666666666,0.14076502078946437
59aca7b62852d61d7ee11645eb8a6e93,240,0.1875,0.1560106243633475
59aca9bc51c3eedb605fa4fa6d2737c1,241,0.6639004149377593,0.14845797459392454
59aca9eb45897df8b00b7f2ad5bc195d,234,0.7863247863247863,0.09117179927508183
59acaa7261f2aaa178958505e53d681b,237,0.8523206751054853,0.1621231148414748
59acaa8504a33591b24d426b8a7045c1,235,0.6042553191489362,0.12324821739398116
59acaac281a1cc2463aeb8712ae3790e,239,0.26778242677824265,0.254565953037108
59acac3059988477aa9144ac8814b612,238,0.773109243697479,0.13418184529005658
59acac684670552951cbdb98b6937f4d,239,0.8326359832635983,0.15414287030347829
59acaeb8b1569b42bd47f853e892a09e,237,0.5991561181434599,0.17173962448337843
59acaf7cac4d8428cc538619a29f761f,237,0.45569620253164556,0.0632804180353752
59acb10bba20aed1d65a64cafeafe20c,237,0.7046413502109705,0.13950136706479896
59acb137047317009d7df3d3e8d61b1b,235,0.6382978723404256,0.09523860626883254
59acb157e929555c4c206423c5310af5,239,0.7949790794979079,0.07265815018586545
59acb15a046eaa5e12bdf8c4e21da2db,244,0.8401639344262295,0.10410266728634553
59acb250b56e7764c37afa447539e3ad,243,0.7983539094650206,0.09010044189645684
59acb3afd6943b0450ac1c232f449331,245,0.7959183673469388,0.061546337066239534
59acb58205c92170e5c1b5d03019d343,245,0.6326530612244898,0.2024241891321648
59acb59f27b96fa6ec402160ffca39f6,245,0.12244897959183673,0.13904994265245088
59acb5b3580e96527ed85ab5d7719395,237,0.6497890295358649,0.18985584556997373
59acb60da5e1fd2f83c170439827bd11,234,0.5085470085470085,0.16772222277357818
59acb67f7719e69006bb8103cb04cc76,243,0.7654320987654321,0.14848871836776034
59acb7ddf7a844bc1e74f0fd401074a7,244,0.7991803278688525,0.20985178143531788
59acb8094369e9774324b960e3e0dbc4,235,0.48936170212765956,0.04931915486829734
59acb97e20c96dbd6a2dca272f753a5c,242,0.7892561983471075,0.0602352089155307
59acb998e4fe86612283f3c917ec21ba,242,0.8264462809917356,0.09616989362141808
59acb9bad7fead5011fc6636de81ed7e,234,0.7905982905982906,0.12723804779597392
59acbcda3633f24725e2d87c4e75ca6c,243,0.5390946502057613,0.14974587588357666
59acbdd8b4eaf8a7497166982aa65301,243,0.3868312757201646,0.195179536445605
59acbdefdd3c401c13a78c665caa22d9,245,0.7836734693877551,0.12047081836872417
59acbe07ecef8d1eeadbad8ae41dd10c,234,0.5683760683760684,0.18013831824949142
59acbeaf4a98dd577c8ee5c650571983,240,0.7041666666666667,0.20288781214903853
59acbed9e1e247c5c902d23066fbc8c9,244,0.7745901639344263,0.1789217367460202
