protein_hash,seq_len,n_res,n_present_atoms,n_chains,is_monomer,mean_plddt,ptm,blob_bytes
556699b95dfc8a6a4c062b62cd28df02,171,171,1347,1,True,0.4497315585613251,0.14896169304847717,10986
55669b9fd509dc371f6701801b716cfc,171,171,1378,1,True,0.5057281851768494,0.4828341007232666,11280
5566a4db4fb7f61c95a7e170a08dd30a,171,171,1331,1,True,0.8716495037078857,0.7881458401679993,10698
5566afecb9cf6cf5751fce43a670abab,171,171,1382,1,True,0.7383418679237366,0.7158659100532532,11284
5566b374bfce7609b9a34e604fb6dcc8,171,171,1279,1,True,0.3305663466453552,0.17755812406539917,10476
5566b48c5dffbaea7df5f5114ff9214d,171,171,1387,1,True,0.8512164354324341,0.725026547908783,11235
5566baa1b2e4a6f37f395c57b34314fd,171,171,1029,1,True,0.6219920516014099,0.4996683597564697,8504
5566c07872f9e21fa072c16a3fdc5b37,171,171,1353,1,True,0.6668754816055298,0.44487547874450684,11113
5566c56971f7dac9ac6e754a49f55242,171,171,1355,1,True,0.9194904565811157,0.9059717655181885,10940
5566c60eec1bd42b4f3cb84284c20507,171,171,1327,1,True,0.27094656229019165,0.08405940979719162,10844
5566c7abcdb5d060e607e61d96834bf8,171,171,1339,1,True,0.622406005859375,0.4389922022819519,10887
5566c95a1afc9259feefb70a1bee2864,171,171,1361,1,True,0.7500911951065063,0.6866018176078796,11167
5566cc97474bae71cca04f4315d1acc1,171,171,1365,1,True,0.7619420289993286,0.7443583011627197,11088
5566d31c93ed4a65b5f02d7a080da74d,171,171,1335,1,True,0.8054227828979492,0.6512314677238464,10767
5566d67d31d00830fe281a5590fb9d23,171,171,1323,1,True,0.8703393936157227,0.8141241669654846,10743
5566d86b233c51b61dbac925077840fb,171,171,1365,1,True,0.5721175670623779,0.48072221875190735,11166
5566deb863e062cdf7b28833d824c5cf,171,171,1356,1,True,0.6632659435272217,0.5464566946029663,11042
55664c814dbc29b3bafe385196a81d2c,172,172,1289,1,True,0.8100287914276123,0.7711654901504517,10537
55664db281b0d268811101ae1ac0d8f9,172,172,1350,1,True,0.6862746477127075,0.5891618132591248,10905
556655de2c5e9f9e2f3505fbc8c997f4,172,172,1357,1,True,0.6262220144271851,0.4142928421497345,10975
556658bdcc5864c6320dbb825952918c,172,172,1361,1,True,0.7206419110298157,0.4927302896976471,11100
55665db10d478b456d12effc4c0b6c39,172,172,1318,1,True,0.8351905345916748,0.8349260687828064,10713
55665e134e1de99ce23420e4b61e33ca,172,172,1382,1,True,0.929556131362915,0.9221445322036743,11048
5566612a8c7e74648bec726d44ff076e,172,172,1336,1,True,0.29975923895835876,0.13736778497695923,10961
556662176c1fd8eb845f48f06a8263e3,172,172,1356,1,True,0.7134590744972229,0.7046375274658203,11131
556662833a7407dbfc0f55a12a3d1889,172,172,1352,1,True,0.5319485068321228,0.37038856744766235,11216
556664f9715979c25356e70855ddaf8f,172,172,1360,1,True,0.7749714255332947,0.7339152693748474,11084
5566664f2d304b441003acbe9c9b619c,172,172,1358,1,True,0.8297715187072754,0.8021818995475769,10980
55666b8a98da11e34cd0b47c4df98a2c,172,172,1345,1,True,0.7309308648109436,0.6907950639724731,11001
556675c0bb7ab44b7b79174deee7cab7,172,172,1420,1,True,0.711811900138855,0.6276758313179016,11482
556676586adfff18713dcee4847258a9,172,172,1380,1,True,0.8845085501670837,0.8890469670295715,11230
55667665419d2d643a39795e98c481c9,172,172,1396,1,True,0.5780290961265564,0.43843865394592285,11233
55667b167944da86f41d70b5b1fbf48d,172,172,1425,1,True,0.5336616635322571,0.25827842950820923,11524
5566818f0154dc617d43a0a129c82059,172,172,1406,1,True,0.5814144015312195,0.2955794036388397,11407
5566822d4d0a2572f393739421bcdb89,172,172,1334,1,True,0.43950241804122925,0.26673537492752075,10925
556693a19fd98ca498b2806e5ff37b20,172,172,1407,1,True,0.33211201429367065,0.1682174950838089,11525
55669806d17cc675640ddc50fb996cda,172,172,1296,1,True,0.6405035257339478,0.4115231931209564,10685
55669ab1d3fb6d91b98f614c28ad8987,172,172,1425,1,True,0.5527341961860657,0.26096588373184204,11586
5566a694cad7af3df01e4dc72325b986,172,172,1380,1,True,0.7505521774291992,0.7087315917015076,11301
5566ac6fcd4779c7f96f7595018ceecf,172,172,1228,1,True,0.42411741614341736,0.13023868203163147,10043
5566ae45bb0d3ff3b5f18f568cb8c357,172,172,1338,1,True,0.5184550881385803,0.24526576697826385,10984
5566b025eb91e85920cc00d8b6667487,172,172,1351,1,True,0.32843300700187683,0.20931965112686157,10992
5566b33c0a13415eb7c4a84d76b59f92,172,172,1322,1,True,0.8354755640029907,0.7789486646652222,10690
5566c08576274a7a03144a45463ca68a,172,172,1446,1,True,0.4682544469833374,0.16133512556552887,11474
5566c45c044616094c31abf01d1bb623,172,172,1404,1,True,0.5854092836380005,0.35405412316322327,11196
5566ca390c54a3f176d3c1beb3622cf1,172,172,1345,1,True,0.56097811460495,0.360704243183136,10954
5566cb41057983677c01133eedb6a065,172,172,1326,1,True,0.489505410194397,0.16896721720695496,10746
5566cfe4a33ed0c00142a145356479b2,172,172,1404,1,True,0.3692825138568878,0.16548265516757965,11443
5566d1eb6c7159755dc5725723b36e59,172,172,1353,1,True,0.9185562133789062,0.87895268201828,10825
5566d7e8138dda137334c074518e3b0c,172,172,1283,1,True,0.7977454662322998,0.7818319797515869,10574
5566dbbd7490bb3a8cd3c5350b8d767e,172,172,1331,1,True,0.5128028988838196,0.5143426656723022,11033
5566dcac4e8cf1d3e6d095e72c57118e,172,172,1273,1,True,0.7170789241790771,0.6313969492912292,10399
556647050c211fa4334be874b2e6e34e,173,173,1285,1,True,0.7409072518348694,0.26254647970199585,10065
55664e35987283ddef8298b5227ea0d2,173,173,1433,1,True,0.4532570242881775,0.2248164564371109,11540
55664fbc95ba49f8a5457c73f28d9c6c,173,173,1394,1,True,0.636779248714447,0.5185205936431885,11448
5566518faacd7e5804cb1f9fdc98f3de,173,173,1229,1,True,0.8467077612876892,0.8567885160446167,10070
55665f1a663a840f36e052c3164632f7,173,173,1327,1,True,0.7469862699508667,0.7196438312530518,10890
556660628a3b1cb61b4703b80e5d8b63,173,173,1376,1,True,0.6708786487579346,0.4200311601161957,10926
5566618861d5e66e112f086007a6daac,173,173,1402,1,True,0.7865453362464905,0.7988505363464355,11397
556664c45ebfdcdde858f5b3de4e5eb4,173,173,1402,1,True,0.5009406805038452,0.3186566233634949,11290
5566682a82314f653012457026ea352f,173,173,1356,1,True,0.6669032573699951,0.48333021998405457,11014
55666c70583ce9d9ff7ad9ab36bc9f5e,173,173,1365,1,True,0.6525865793228149,0.49947109818458557,10995
55666db007f250e802de8c291e2ba4b4,173,173,1386,1,True,0.30136045813560486,0.16873100399971008,11241
55666df0cfac3142a5190c150a2e2460,173,173,1165,1,True,0.8414446115493774,0.8775423169136047,9640
55666ec2cf701c73971a17113122603e,173,173,1390,1,True,0.9006077647209167,0.8727550506591797,11218
55666fa35e5ebb315f609b24d1987454,173,173,1319,1,True,0.7018684148788452,0.5840187072753906,10819
556670eb72bc776c89503634a5b22f94,173,173,1329,1,True,0.7270060777664185,0.7621637582778931,11020
556679c9ecec953d9efce89661fc3724,173,173,1310,1,True,0.9231525659561157,0.8567206263542175,10566
55667c6fbd05ecaf955e7f3394d49d3a,173,173,1368,1,True,0.6027073264122009,0.4892873466014862,11019
55668038a706e40f8e769f9b39958134,173,173,1400,1,True,0.6847997307777405,0.5062875151634216,11373
5566805b9c2bbbba44b8a85120187233,173,173,1355,1,True,0.9109992980957031,0.9103904366493225,10855
5566841687aea6f43cb1e28b4160fc92,173,173,1399,1,True,0.8123214840888977,0.5658084750175476,11322
5566880a9b316f3a5752c3d0c6c2e09c,173,173,1364,1,True,0.3162756562232971,0.1718907654285431,11007
556688f2a8637db77b2feb67ffb4abed,173,173,1394,1,True,0.3605693280696869,0.19428490102291107,11469
556689d81c2d73949df83d7921e5f9a4,173,173,1366,1,True,0.7984151840209961,0.5940078496932983,11145
55668b3bb8c053bcdd1ffea0180f55ce,173,173,1375,1,True,0.3677968382835388,0.11663077771663666,11237
55668baa9ca5761618e150d9e49bba79,173,173,1335,1,True,0.8615570664405823,0.8410629630088806,10833
55668be8ddcd4228cfaddfa31cc2177b,173,173,1433,1,True,0.5192717909812927,0.20042768120765686,11347
55668ce95aea4ffd536a1c04f222d01d,173,173,1313,1,True,0.3029002249240875,0.15035568177700043,10812
55668def931270117eab150eda8a45b6,173,173,1231,1,True,0.5144968628883362,0.37481042742729187,10218
5566952d67897be74b831a41b0d6b223,173,173,1403,1,True,0.570353090763092,0.3923690617084503,11328
55669a9c692c443772add16eb95097d4,173,173,1286,1,True,0.6413343548774719,0.5039279460906982,10495
5566a98204659767328ddf267654ad2d,173,173,1292,1,True,0.8898407220840454,0.9017172455787659,10558
5566adb61f52fa968c6addf5fbc69f7f,173,173,1277,1,True,0.7523834705352783,0.7702840566635132,10618
5566b8cd09c0eeede71af940ed54f4f3,173,173,1380,1,True,0.4714410901069641,0.13688504695892334,11175
5566c06d2ae9f7d6c74d70c8e5f2af8f,173,173,1401,1,True,0.44993263483047485,0.38013529777526855,11357
5566c1ce308d770b019406cc6d10587c,173,173,1331,1,True,0.5671499371528625,0.4182959794998169,10959
5566c2f6ed11e1d5941dd228cbc5a640,173,173,1301,1,True,0.7275309562683105,0.7200388312339783,10780
5566cb71a16f3766de4a647f715f8186,173,173,1383,1,True,0.7167993187904358,0.4637770354747772,11123
5566cb969b3f1f20ca1f2e308d0380ea,173,173,1273,1,True,0.6192373037338257,0.3935191035270691,10404
5566ce85694c637ed55c473b30b6e8dd,173,173,1213,1,True,0.8394066095352173,0.7955730557441711,9891
5566d082d555bd6e929e20b9f02f1565,173,173,1380,1,True,0.8047842383384705,0.8370471596717834,11321
5566d2526fbaf71ec682705c4091cf60,173,173,1206,1,True,0.6705772280693054,0.5513173937797546,9859
5566d3181c869dcc8cf5e68ebb512e55,173,173,1385,1,True,0.7211251854896545,0.6125848293304443,11248
5566d9ed8f75c365550c9be46b43b548,173,173,1389,1,True,0.9280240535736084,0.9157204031944275,11180
55664c33e4dcfba4ac770d1584101d46,174,174,1230,1,True,0.7066465020179749,0.6325449347496033,10065
55664ec56b7c0476429ff6012641da69,174,174,1356,1,True,0.7125810980796814,0.47944706678390503,11035
55665050372ae77347f19dcdf93bec02,174,174,1362,1,True,0.47796639800071716,0.1728249192237854,10894
55665554f874f56b7ec0b4f1038c8b4a,174,174,1325,1,True,0.6974103450775146,0.5896568298339844,10761
5566569ab6cb3acc213994f7279635aa,174,174,1447,1,True,0.8328145146369934,0.749233603477478,11663
55665945e5117f4d4065812808111462,174,174,1394,1,True,0.7647725939750671,0.6779006719589233,11379
55665a6080a319401a001607e05fb411,174,174,1423,1,True,0.7417211532592773,0.5140766501426697,11228
5566634f330372c748e7e841edc520da,174,174,1363,1,True,0.8463551998138428,0.5323067307472229,10691
556667be29de42385e7aba775ee420ad,174,174,1446,1,True,0.9056450724601746,0.8973947167396545,11585
55666936db1a9bf4c16283589967804f,174,174,1346,1,True,0.801717221736908,0.8099796175956726,11009
59ad049a8d6639abf153841c2d1320ed,233,233,1778,1,True,0.8682985901832581,0.725053608417511,14052
59ad10cfd0737bf0ff65845e3cd71fed,233,233,1832,1,True,0.8891960382461548,0.8914068341255188,14760
59ad1264fc15d0852c1b7667fdc229ea,233,233,1809,1,True,0.8735854625701904,0.8797511458396912,14291
59ad1f338aa8b0080edeeca035ce1341,233,233,1702,1,True,0.6566973924636841,0.5154289603233337,13651
59ac94595039805225f59f3734a34a3b,234,234,1852,1,True,0.7667210102081299,0.30772411823272705,14484
59ac95be70bd8ec1ef28cdffb17f57bd,234,234,1811,1,True,0.8333050608634949,0.7725488543510437,14444
59ac9a482ce37f0644d19084be48e2ba,234,234,1891,1,True,0.7820339202880859,0.7957069873809814,15159
59ac9fb8313cfe699ccba8fd7eb0d529,234,234,1945,1,True,0.681974470615387,0.4011353552341461,15166
59aca9eb45897df8b00b7f2ad5bc195d,234,234,1724,1,True,0.9011102914810181,0.8999823331832886,13751
59acb60da5e1fd2f83c170439827bd11,234,234,1896,1,True,0.7105658054351807,0.4072778522968292,15151
59acb9bad7fead5011fc6636de81ed7e,234,234,1866,1,True,0.859872043132782,0.8359172344207764,14843
59acbe07ecef8d1eeadbad8ae41dd10c,234,234,1828,1,True,0.7803645730018616,0.715107262134552,14882
59acca18e951ecb18b49032b0633ce85,234,234,1943,1,True,0.7173022031784058,0.7322988510131836,15385
59acca28bf731c29e980f8ec140ff772,234,234,1753,1,True,0.5626798272132874,0.5143804550170898,14063
59accceb1735b11aeb1ad7af78e2fa5d,234,234,1749,1,True,0.8450560569763184,0.852071225643158,14112
59accd04bda29fb0a9850ce9dfa19fbd,234,234,1774,1,True,0.6306366920471191,0.5956975817680359,14453
59accec95d9209b4eb0b4fcd4dd802b0,234,234,1825,1,True,0.8740449547767639,0.8853439688682556,14472
59acd6609b295c50dcd6feac145e5c88,234,234,1909,1,True,0.2818935513496399,0.16299280524253845,15364
59acd82d5ea72ea1c567308cc01f91b8,234,234,1787,1,True,0.7770585417747498,0.8294438123703003,14568
59acf71cad6f6121a76e62973c26f162,234,234,1740,1,True,0.7333534955978394,0.7367684841156006,14073
59acfc240956e061350dd4949f3445a9,234,234,1744,1,True,0.5898070931434631,0.4551929235458374,13965
59ad0708e45bc90c870e95de3d965139,234,234,1882,1,True,0.8790313005447388,0.8820402026176453,14880
59ac874d85bd13d7a3c893f55e8de38f,235,235,1865,1,True,0.5974410772323608,0.56684410572052,14834
59ac91f55dd26a81f18bd22ee2f1074b,235,235,1822,1,True,0.7686293721199036,0.7325695157051086,14513
59ac977f5788cc2e7fbf16a7f21a9ca6,235,235,1800,1,True,0.9008260369300842,0.9050676822662354,14327
59ac9f1fd52bc86fd0608b6b63e27ae1,235,235,1783,1,True,0.8626023530960083,0.8256190419197083,14448
59acaa8504a33591b24d426b8a7045c1,235,235,1810,1,True,0.7542113661766052,0.6397217512130737,14679
59acb137047317009d7df3d3e8d61b1b,235,235,1876,1,True,0.8570608496665955,0.5642290115356445,14937
59acb8094369e9774324b960e3e0dbc4,235,235,1806,1,True,0.3322344720363617,0.1322207748889923,14471
59acc703b7b76d8a2eba8701f4e044ed,235,235,1836,1,True,0.8633231520652771,0.8852269649505615,14658
59acd8b7bb4095a407031e4ba09f924b,235,235,1840,1,True,0.5407090187072754,0.50294029712677,14820
59acdc210eba1891187522ed7d336275,235,235,1897,1,True,0.5681952238082886,0.4300342798233032,15169
59acfcfc74a81dc43947df070f211585,235,235,1845,1,True,0.9382566809654236,0.9368183612823486,14684
59ad0707bdcdcfb0134e89f3a0a1ef9d,235,235,1734,1,True,0.7896715402603149,0.5760334134101868,13926
59ad1e6039bbeaaae32121fb7df52f46,235,235,1909,1,True,0.7832076549530029,0.7448480725288391,15370
59ac9f0fc906e59097294dcddf243d50,236,236,1753,1,True,0.8653454780578613,0.8703268766403198,14163
59acc82436718fb8df04b92dba624fd9,236,236,1794,1,True,0.6386846899986267,0.3075631856918335,14101
59acd000d72342e3cec9ea6ef7ff28ac,236,236,1659,1,True,0.7309606075286865,0.41245177388191223,13243
59acd83200e7a212999fa601573e9172,236,236,1950,1,True,0.3024684488773346,0.2240336388349533,15577
59acdc633fc5b2dd08e24ac39f308616,236,236,1884,1,True,0.7600470781326294,0.4891396462917328,14586
59acdf99976aef4252cc62ba4afd2be7,236,236,1771,1,True,0.7116574048995972,0.6856558918952942,14363
59acf0e655b0e9f943658faba8b0ec7d,236,236,1748,1,True,0.3808688819408417,0.12070178240537643,14079
59acff9d9df0faa17a644192b328c9f7,236,236,1918,1,True,0.4171783924102783,0.1471557915210724,15333
59ad004ca48ab0ca5cca419fa396913c,236,236,1753,1,True,0.8789069652557373,0.8994585871696472,13893
59ad0a92f55e5e76c6df907804c1d84d,236,236,1772,1,True,0.5273746252059937,0.2426997274160385,14124
59ad0e8959180a2f5b8c2ebd9ff228a1,236,236,1866,1,True,0.7895222306251526,0.6778370141983032,14960
59ad151b41abd9bb1c8b5f0b87ecaaf6,236,236,1916,1,True,0.6065871715545654,0.36081671714782715,15370
59ad18d198b77272fa43e907f8582208,236,236,2038,1,True,0.3072608709335327,0.1298033893108368,15870
59ad19adfc694b5f71312ea4b573f557,236,236,1863,1,True,0.6155273914337158,0.48058921098709106,14784
59ac8c06c93aac145162fcd02c0a37dc,237,237,1739,1,True,0.7867703437805176,0.8521060347557068,14064
59ac9715d3b3028a7a017599cd140b73,237,237,1947,1,True,0.7586309909820557,0.6513469219207764,15242
59ac986e4be0173c72fd1406d657482a,237,237,1875,1,True,0.8066745400428772,0.7764356136322021,14935
59ac9c5eaee69c1372676688dbf68bb8,237,237,1897,1,True,0.6288653612136841,0.4296509027481079,15243
59aca2596b312f46ebdb1c442af8608e,237,237,1845,1,True,0.6062161326408386,0.5524061322212219,15018
59acaa7261f2aaa178958505e53d681b,237,237,1900,1,True,0.39030468463897705,0.40346232056617737,15449
59acaeb8b1569b42bd47f853e892a09e,237,237,1890,1,True,0.597077488899231,0.5592224597930908,15352
59acaf7cac4d8428cc538619a29f761f,237,237,1807,1,True,0.37315353751182556,0.1614234745502472,14482
59acb10bba20aed1d65a64cafeafe20c,237,237,1927,1,True,0.783312976360321,0.5551467537879944,15302
59acb5b3580e96527ed85ab5d7719395,237,237,1764,1,True,0.7644823789596558,0.7091800570487976,14120
59acbf88dbf12632a7a562c486c68382,237,237,1915,1,True,0.6175005435943604,0.5721324682235718,15382
59acea31725e8fcc1f87191681f87ab1,237,237,1971,1,True,0.30585411190986633,0.159127876162529,15706
59acef014a5a70fe1390301c434edb22,237,237,1860,1,True,0.8436167240142822,0.8422194123268127,14950
59acefa1c27eedefc207bcac7133d375,237,237,1947,1,True,0.6394661068916321,0.3779390752315521,15488
59acf65de3a788b7b01b05d93b364f53,237,237,1972,1,True,0.45542794466018677,0.3620552718639374,15762
59acf7c12958b36fdc71c78b4e6da805,237,237,1843,1,True,0.3443981409072876,0.2633802592754364,14850
59acf91088cdf8e6ef7b8ac3d6055de6,237,237,1934,1,True,0.5317097306251526,0.35103335976600647,15590
59ad06031f5d5d6182d43c2e37a09a36,237,237,1763,1,True,0.46626487374305725,0.2288036048412323,13999
59ad182021a9ebf480d7b98fda4fffde,237,237,1752,1,True,0.8656705021858215,0.8794273138046265,13872
59ad1dfeeb87cc17177fbc0fbf871a15,237,237,1931,1,True,0.8608911037445068,0.8486305475234985,15240
59ac8f2ef9ff20b3517584b8610f34d3,238,238,1887,1,True,0.5546082854270935,0.5582724213600159,15299
59ac94188f0c8be4bb476bc0c027e7dc,238,238,1844,1,True,0.7728245854377747,0.7495607733726501,14879
59ac9546364c80bd07d4253f8094cc1c,238,238,1796,1,True,0.8652912974357605,0.8644603490829468,14390
59acac3059988477aa9144ac8814b612,238,238,1909,1,True,0.8320564031600952,0.861410915851593,15220
59acce8b871aa13d6f152b7fc0c544e9,238,238,1743,1,True,0.7396255731582642,0.6423080563545227,13865
59acd3b9e28ea246d83b34972e3501f9,238,238,1985,1,True,0.5416911244392395,0.4398511052131653,15440
59acd5e19ea6032b4354c0ec8cf65533,238,238,1894,1,True,0.6964439153671265,0.6057162880897522,15259
59acd9e21fc6108250e1a2dd729bb6d1,238,238,1894,1,True,0.8601288199424744,0.8448184728622437,14971
59aced0d9fea9c76246258b3ee2015a9,238,238,1897,1,True,0.9257708787918091,0.9396794438362122,14993
59ad064c72464ba487f01c8d95860d42,238,238,1894,1,True,0.4159905016422272,0.19963687658309937,14806
59ac8874f5c3c608f72cef0681b99d8b,239,239,1903,1,True,0.6547145247459412,0.6068800091743469,15443
59ac89bc3c025bb51ea0b76d92b0e8b2,239,239,1884,1,True,0.7906688451766968,0.7758980393409729,15165
59ac972f5a97060e692f363ff6038404,239,239,1812,1,True,0.43480825424194336,0.1205584704875946,14486
59acaac281a1cc2463aeb8712ae3790e,239,239,1729,1,True,0.5998613238334656,0.4279966950416565,13823
59acac684670552951cbdb98b6937f4d,239,239,1892,1,True,0.8052389621734619,0.8342911601066589,15314
59acb157e929555c4c206423c5310af5,239,239,1939,1,True,0.8913347125053406,0.9080579876899719,15259
59acc85578eea9c92bb143788a5d9312,239,239,1917,1,True,0.8650730848312378,0.8967463374137878,15308
59acce67c7e3973d42704d259bc3dc78,239,239,1783,1,True,0.6329185962677002,0.5000200867652893,14272
59acda7323115fe821aaaa131faf0705,239,239,1974,1,True,0.33294767141342163,0.18438374996185303,15689
59ace38362e5b498a1956e6f5af5c82f,239,239,1971,1,True,0.7116226553916931,0.48940083384513855,15702
59ace5081c633440b118c544eed7aaea,239,239,1768,1,True,0.8782358765602112,0.8967406153678894,14242
59acf4815ebb5b31cb6c6ed8ee32bd01,239,239,2030,1,True,0.8365901708602905,0.7663822770118713,16030
59acf94429cbe0abfed8f4e1c5a04cb7,239,239,1848,1,True,0.8360151052474976,0.8617774844169617,14793
59acfcd40d72235bd069fac60be5acaf,239,239,1725,1,True,0.5028501152992249,0.3563095033168793,13864
59ad0446290f1ad8c4f8b5488cd8f2ea,239,239,1893,1,True,0.7182560563087463,0.6572986245155334,15190
59ad0aa19d8d2de17831a1db98fdc9dc,239,239,1829,1,True,0.4238393008708954,0.3406637907028198,14796
59ad14d2d49abcafb8bd936edc962fa9,239,239,1985,1,True,0.4560965597629547,0.3091084361076355,15944
59ac8767ce6baaf047d30e2ba953faa7,240,240,1827,1,True,0.8007889986038208,0.5833340883255005,14342
59ac8850fd16aff16dae960ae1161008,240,240,1801,1,True,0.7628040313720703,0.5284187197685242,14449
59aca214c62f8b77c10ea32c96e3f6b7,240,240,1942,1,True,0.719011664390564,0.693881630897522,15394
59aca64a43515927c6cd7421d6d9cafe,240,240,1857,1,True,0.7982152104377747,0.5071038007736206,14804
59aca7b62852d61d7ee11645eb8a6e93,240,240,1883,1,True,0.5426214337348938,0.2541917562484741,14976
59acbeaf4a98dd577c8ee5c650571983,240,240,1828,1,True,0.7529857754707336,0.6376937031745911,14772
59acc3ba5619751f22d5eea47ebfbf0d,240,240,1895,1,True,0.3502252697944641,0.17430219054222107,15029
59acc5d5fe627b4d27bfc9abd790b111,240,240,1883,1,True,0.582745373249054,0.6167321801185608,15217
59acca33ab91ed1ce8254bad4446952f,240,240,1879,1,True,0.8343372344970703,0.8529804944992065,15111
59acd1a401d9f30ee2a3d434eee3ee6d,240,240,1839,1,True,0.8507029414176941,0.5935203433036804,14846
59acd3c1a596e80591e7b59c79daa83d,240,240,1739,1,True,0.6830490231513977,0.5985694527626038,13848
59acd437585b98940ec031fa6162f968,240,240,1863,1,True,0.6002366542816162,0.406627893447876,14869
59acd73d2bc91cfc35fe0aa585c7043b,240,240,1874,1,True,0.763850748538971,0.6471014022827148,14975
59acdc98242fce1f82e8b7511c694a69,240,240,1893,1,True,0.7026373147964478,0.5777764916419983,15248
59acdfda9e4f27f283738ef4b774ba8f,240,240,1857,1,True,0.7767646908760071,0.7783517837524414,14850
59ace61160f22b6d6523cad318f9e292,240,240,1753,1,True,0.6583625674247742,0.6149412989616394,13860
59acec972d84a1f2485a6db0045771ac,240,240,1879,1,True,0.6959602236747742,0.4635249376296997,15025
59acf07dc076cd02b2bf38cf0ec5edc4,240,240,1763,1,True,0.8583528399467468,0.6759626865386963,14180
59acf9c481a60aa583cef1aea4f408d7,240,240,1914,1,True,0.4802914261817932,0.16283193230628967,15184
59ad020a72e6f1982962701733838233,240,240,1802,1,True,0.8728373050689697,0.8653375506401062,14450
59ad1df7167719e3b3dea28240a9d06b,240,240,1842,1,True,0.6184078454971313,0.48190075159072876,14835
59ac88cd8b633586bd8f2e3707c8f987,241,241,1909,1,True,0.8074787259101868,0.7599015235900879,15154
59aca9bc51c3eedb605fa4fa6d2737c1,241,241,1834,1,True,0.8412956595420837,0.8388493061065674,14687
59acc12f7fc601ee8a35ce4988c30b9d,241,241,1796,1,True,0.8384926319122314,0.8192641139030457,14326
59acc235e90c5bd2ed8a9f1541e2acf9,241,241,1864,1,True,0.899214506149292,0.9059876799583435,14803
59acc9b228945efd1d0d13ac3bdec586,241,241,1836,1,True,0.6888386011123657,0.5579929947853088,14833
59accb6948a668a1b99b6b42ec7ed4f9,241,241,1928,1,True,0.8057987689971924,0.6779325008392334,15262
59acd3f0e034edb70832ea3c30ef6d9d,241,241,1811,1,True,0.7914066314697266,0.6803978681564331,14438
59acd776e403804d04e587504ada8893,241,241,1965,1,True,0.2934857904911041,0.14837630093097687,15571
59acd80a54355620a6ede0b8b494655a,241,241,1984,1,True,0.653981626033783,0.48984432220458984,16048
59acd9e9d61b22a550398f96d67c9670,241,241,1851,1,True,0.8698375821113586,0.881223738193512,14873
59ace1789c0785f9a2b9ecc531a399ac,241,241,1889,1,True,0.6612634062767029,0.6559464931488037,15236
59ace4718cc275849bca270db73f0636,241,241,1798,1,True,0.647617757320404,0.5390801429748535,14538
59acedc12263e18328867cfbdf9aa9e8,241,241,1853,1,True,0.807557225227356,0.7679651975631714,14887
59ad04b13e126492572cc7e947e8f76c,241,241,1818,1,True,0.4475984275341034,0.315380334854126,14766
59ad1133afadc91361292f7883c8b522,241,241,1926,1,True,0.8949450254440308,0.8993228077888489,15418
59ad15f51a2539ca5abc988783c4abd9,241,241,1879,1,True,0.510485053062439,0.23324985802173615,14790
59ad1b7ba186498b6fbabc447a66d89a,241,241,1853,1,True,0.832036554813385,0.6994350552558899,14805
59ac9f67e0787f227516b9b4ede4011c,242,242,1816,1,True,0.7207072973251343,0.6133211851119995,14650
59aca367cdfaad9a022fa8bfb5e77c4c,242,242,1919,1,True,0.775425910949707,0.4357066750526428,15043
59aca644ca17bea2d16173636f277cb4,242,242,1990,1,True,0.8604915142059326,0.8906891345977783,15908
59acb97e20c96dbd6a2dca272f753a5c,242,242,1809,1,True,0.9169957041740417,0.85524582862854,14380
59acb998e4fe86612283f3c917ec21ba,242,242,1803,1,True,0.9057667851448059,0.9225602149963379,14249
59acc212ec2242a772e4bfeefc29b657,242,242,1897,1,True,0.9060707688331604,0.9253111481666565,15082
59acc2c3f251830950eb9083403cd0e7,242,242,1929,1,True,0.8718661665916443,0.8560971617698669,15391
59acce38ce694e62cb996a737a800a92,242,242,1989,1,True,0.8140039443969727,0.7896726727485657,15916
59acff21b2659dcadad09855057b88d4,242,242,1892,1,True,0.8992395401000977,0.9278665781021118,15188
59acff6f582360f6ef66c6df60a1e6ba,242,242,1871,1,True,0.855914831161499,0.8550726771354675,14864
59ad12370ed4c23a0191470fa0870666,242,242,1632,1,True,0.7463368773460388,0.6761907935142517,13263
59ac892b91ba49052c626737ea9e9ed8,243,243,1995,1,True,0.9098834991455078,0.8992849588394165,15714
59ac8e49bb31a694909e9936365687f3,243,243,1936,1,True,0.7396619319915771,0.797536313533783,15535
59ac910a15db3dd2962612b112d11f2c,243,243,1811,1,True,0.8209521174430847,0.6031880378723145,14288
59ac980ffcac35bcc92a6f69face4aaa,243,243,1900,1,True,0.820501446723938,0.8133322596549988,15152
59ac9898fff4c907605ff6dc319d1dc5,243,243,2035,1,True,0.6266868710517883,0.606120765209198,16095
59ac9bd7beae4f339a7cba33aef857d0,243,243,1847,1,True,0.7654780149459839,0.596382737159729,14798
59acb250b56e7764c37afa447539e3ad,243,243,1955,1,True,0.9088131189346313,0.8774980306625366,15415
59acb67f7719e69006bb8103cb04cc76,243,243,1816,1,True,0.8679818511009216,0.8863756060600281,14593
59acbcda3633f24725e2d87c4e75ca6c,243,243,1785,1,True,0.5435822010040283,0.4305019676685333,14286
59acbdd8b4eaf8a7497166982aa65301,243,243,1879,1,True,0.5731139183044434,0.3836356997489929,15026
59acc35bfc5bfde166eeb12ce62c3de4,243,243,2064,1,True,0.425819456577301,0.18572141230106354,16350
